name,size,rent,status,city,server
Underwood 8,17 sqm,50k gold,auctioned (no bid yet),Ab'Dendriel,Bravoria
Underwood 9,13 sqm,50k gold,auctioned (no bid yet),Ab'Dendriel,Bravoria
Druids Retreat A,31 sqm,50k gold,auctioned (no bid yet),Carlin,Bravoria
Druids Retreat C,22 sqm,50k gold,auctioned (no bid yet),Carlin,Bravoria
Druids Retreat D,27 sqm,80k gold,auctioned (no bid yet),Carlin,Bravoria
"Harbour Flats, Flat 11",13 sqm,25k gold,auctioned (no bid yet),Carlin,Bravoria
"Harbour Flats, Flat 12",22 sqm,50k gold,auctioned (no bid yet),Carlin,Bravoria
"Harbour Flats, Flat 13",13 sqm,25k gold,auctioned (no bid yet),Carlin,Bravoria
"Harbour Flats, Flat 15",21 sqm,50k gold,auctioned (no bid yet),Carlin,Bravoria
"Harbour Flats, Flat 16",22 sqm,50k gold,auctioned (no bid yet),Carlin,Bravoria
"Harbour Flats, Flat 21",19 sqm,50k gold,auctioned (no bid yet),Carlin,Bravoria
"Harbour Flats, Flat 22",22 sqm,80k gold,auctioned (no bid yet),Carlin,Bravoria
"Harbour Flats, Flat 23",10 sqm,25k gold,auctioned (no bid yet),Carlin,Bravoria
Harbour Lane 2a (Shop),17 sqm,80k gold,auctioned (no bid yet),Carlin,Bravoria
Harbour Lane 2b (Shop),17 sqm,80k gold,auctioned (no bid yet),Carlin,Bravoria
Magician's Alley 1,19 sqm,100k gold,auctioned (no bid yet),Carlin,Bravoria
Magician's Alley 1a,12 sqm,25k gold,auctioned (no bid yet),Carlin,Bravoria
Magician's Alley 1b,13 sqm,25k gold,auctioned (no bid yet),Carlin,Bravoria
Magician's Alley 1c,10 sqm,25k gold,auctioned (no bid yet),Carlin,Bravoria
Magician's Alley 1d,9 sqm,25k gold,auctioned (no bid yet),Carlin,Bravoria
Magician's Alley 5a,22 sqm,50k gold,auctioned (no bid yet),Carlin,Bravoria
Magician's Alley 5b,19 sqm,50k gold,auctioned (no bid yet),Carlin,Bravoria
Magician's Alley 5c,21 sqm,100k gold,auctioned (no bid yet),Carlin,Bravoria
Magician's Alley 5f,21 sqm,80k gold,auctioned (no bid yet),Carlin,Bravoria
Magician's Alley 8,26 sqm,150k gold,auctioned (no bid yet),Carlin,Bravoria
Northern Street 1a,21 sqm,100k gold,auctioned (no bid yet),Carlin,Bravoria
Northern Street 1b,21 sqm,80k gold,auctioned (no bid yet),Carlin,Bravoria
Northern Street 1c,16 sqm,80k gold,auctioned (no bid yet),Carlin,Bravoria
Northern Street 3a,16 sqm,80k gold,auctioned (no bid yet),Carlin,Bravoria
Northern Street 3b,17 sqm,80k gold,auctioned (no bid yet),Carlin,Bravoria
Northern Street 5,47 sqm,200k gold,auctioned (no bid yet),Carlin,Bravoria
Northern Street 7,40 sqm,150k gold,auctioned (no bid yet),Carlin,Bravoria
Northport Village 1,25 sqm,50k gold,auctioned (no bid yet),Carlin,Bravoria
Northport Village 2,25 sqm,50k gold,auctioned (no bid yet),Carlin,Bravoria
Northport Village 3,97 sqm,150k gold,auctioned (no bid yet),Carlin,Bravoria
Northport Village 4,47 sqm,100k gold,auctioned (no bid yet),Carlin,Bravoria
Northport Village 5,31 sqm,80k gold,auctioned (no bid yet),Carlin,Bravoria
Northport Village 6,37 sqm,80k gold,auctioned (no bid yet),Carlin,Bravoria
Park Lane 1a,28 sqm,150k gold,auctioned (no bid yet),Carlin,Bravoria
Park Lane 2,22 sqm,150k gold,auctioned (no bid yet),Carlin,Bravoria
Park Lane 3b,25 sqm,100k gold,auctioned (no bid yet),Carlin,Bravoria
Park Lane 4,22 sqm,150k gold,auctioned (no bid yet),Carlin,Bravoria
Rosebud A,25 sqm,50k gold,auctioned (no bid yet),Carlin,Bravoria
Rosebud B,25 sqm,80k gold,auctioned (no bid yet),Carlin,Bravoria
Rosebud C,31 sqm,100k gold,auctioned (no bid yet),Carlin,Bravoria
Senja Village 10,33 sqm,50k gold,auctioned (no bid yet),Carlin,Bravoria
Senja Village 11,56 sqm,80k gold,auctioned (no bid yet),Carlin,Bravoria
Senja Village 1a,17 sqm,25k gold,auctioned (no bid yet),Carlin,Bravoria
Senja Village 1b,34 sqm,50k gold,auctioned (no bid yet),Carlin,Bravoria
Senja Village 3,37 sqm,50k gold,auctioned (no bid yet),Carlin,Bravoria
Senja Village 4,34 sqm,50k gold,auctioned (no bid yet),Carlin,Bravoria
Senja Village 5,25 sqm,50k gold,auctioned (no bid yet),Carlin,Bravoria
Senja Village 6a,17 sqm,50k gold,auctioned (no bid yet),Carlin,Bravoria
Senja Village 6b,17 sqm,25k gold,auctioned (no bid yet),Carlin,Bravoria
Senja Village 7,17 sqm,25k gold,auctioned (no bid yet),Carlin,Bravoria
Senja Village 8,35 sqm,50k gold,auctioned (no bid yet),Carlin,Bravoria
Senja Village 9,55 sqm,80k gold,auctioned (no bid yet),Carlin,Bravoria
Theater Avenue 11a,29 sqm,100k gold,auctioned (no bid yet),Carlin,Bravoria
Theater Avenue 11b,29 sqm,100k gold,auctioned (no bid yet),Carlin,Bravoria
Theater Avenue 6a,16 sqm,80k gold,auctioned (no bid yet),Carlin,Bravoria
Theater Avenue 6b,16 sqm,50k gold,auctioned (no bid yet),Carlin,Bravoria
Theater Avenue 6c,5 sqm,25k gold,auctioned (no bid yet),Carlin,Bravoria
Theater Avenue 6d,5 sqm,25k gold,auctioned (no bid yet),Carlin,Bravoria
Theater Avenue 6e,16 sqm,80k gold,auctioned (no bid yet),Carlin,Bravoria
Theater Avenue 6f,16 sqm,80k gold,auctioned (no bid yet),Carlin,Bravoria
"Theater Avenue 7, Flat 01",7 sqm,25k gold,auctioned (no bid yet),Carlin,Bravoria
"Theater Avenue 7, Flat 02",9 sqm,25k gold,auctioned (no bid yet),Carlin,Bravoria
"Theater Avenue 7, Flat 03",9 sqm,25k gold,auctioned (no bid yet),Carlin,Bravoria
"Theater Avenue 7, Flat 04",11 sqm,50k gold,auctioned (no bid yet),Carlin,Bravoria
"Theater Avenue 7, Flat 06",7 sqm,25k gold,auctioned (no bid yet),Carlin,Bravoria
"Theater Avenue 7, Flat 11",11 sqm,50k gold,auctioned (no bid yet),Carlin,Bravoria
"Theater Avenue 7, Flat 12",9 sqm,25k gold,auctioned (no bid yet),Carlin,Bravoria
"Theater Avenue 7, Flat 13",9 sqm,25k gold,auctioned (no bid yet),Carlin,Bravoria
"Theater Avenue 7, Flat 15",9 sqm,25k gold,auctioned (no bid yet),Carlin,Bravoria
"Theater Avenue 7, Flat 16",9 sqm,25k gold,auctioned (no bid yet),Carlin,Bravoria
Theater Avenue 8a,26 sqm,100k gold,auctioned (no bid yet),Carlin,Bravoria
Theater Avenue 8b,26 sqm,100k gold,auctioned (no bid yet),Carlin,Bravoria
"Theater Avenue, Tower",70 sqm,300k gold,auctioned (no bid yet),Carlin,Bravoria
"Darashia 1, Flat 03",59 sqm,300k gold,auctioned (0 gold; 5 days left),Darashia,Bravoria
"Darashia 1, Flat 05",25 sqm,100k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 1, Flat 12",42 sqm,150k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 1, Flat 13",42 sqm,150k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 1, Flat 14",59 sqm,200k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 2, Flat 01",25 sqm,150k gold,auctioned (0 gold; 6 days left),Darashia,Bravoria
"Darashia 2, Flat 06",13 sqm,80k gold,auctioned (0 gold; 2 days left),Darashia,Bravoria
"Darashia 2, Flat 11",25 sqm,100k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 2, Flat 12",13 sqm,80k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 2, Flat 13",29 sqm,100k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 2, Flat 14",13 sqm,50k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 2, Flat 16",17 sqm,80k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 2, Flat 18",17 sqm,100k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 3, Flat 05",25 sqm,150k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 3, Flat 11",25 sqm,100k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 3, Flat 12",55 sqm,200k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 3, Flat 13",25 sqm,100k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 3, Flat 14",55 sqm,200k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 4, Flat 01",25 sqm,100k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 4, Flat 02",42 sqm,200k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 4, Flat 03",25 sqm,150k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 4, Flat 05",25 sqm,150k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 4, Flat 11",25 sqm,100k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 4, Flat 12",59 sqm,200k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 4, Flat 13",42 sqm,200k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 5, Flat 01",25 sqm,150k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 5, Flat 02",38 sqm,150k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 5, Flat 03",25 sqm,150k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 5, Flat 04",38 sqm,150k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 5, Flat 05",25 sqm,100k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 5, Flat 11",42 sqm,150k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 5, Flat 12",38 sqm,150k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 5, Flat 13",42 sqm,150k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 5, Flat 14",38 sqm,150k gold,auctioned (no bid yet),Darashia,Bravoria
Darashia 6a,67 sqm,300k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 7, Flat 01",25 sqm,100k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 7, Flat 02",25 sqm,100k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 7, Flat 04",25 sqm,150k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 7, Flat 05",25 sqm,150k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 7, Flat 11",25 sqm,100k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 7, Flat 12",59 sqm,200k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 7, Flat 13",25 sqm,100k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 8, Flat 01",53 sqm,300k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 8, Flat 02",73 sqm,300k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 8, Flat 11",42 sqm,200k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 8, Flat 12",38 sqm,150k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 8, Flat 13",42 sqm,150k gold,auctioned (no bid yet),Darashia,Bravoria
"Darashia 8, Flat 14",38 sqm,150k gold,auctioned (no bid yet),Darashia,Bravoria
Pirate Shipwreck 1,147 sqm,800k gold,auctioned (no bid yet),Darashia,Bravoria
Pirate Shipwreck 2,177 sqm,800k gold,auctioned (no bid yet),Darashia,Bravoria
Old Sanctuary of God King Qjell,537 sqm,300k gold,auctioned (0 gold; 4 days left),Beach,Bravoria
Arakmehn II,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Collabra
Botham I c,32 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Collabra
Botham II a,17 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Collabra
Botham II c,23 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Collabra
Botham II e,31 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Collabra
Botham II f,31 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Collabra
Botham II g,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Collabra
Botham III a,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Collabra
Botham III b,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Collabra
Botham III c,17 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Collabra
Botham III g,31 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Collabra
Chameken I,17 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Collabra
Charsirakh I a,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Collabra
Esuph I,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Collabra
Esuph II a,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Collabra
Esuph III a,7 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Collabra
Esuph III b,31 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Collabra
Esuph IV a,10 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Collabra
Esuph IV d,20 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Collabra
Murkhol I b,11 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Collabra
Murkhol I c,11 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Collabra
Oskahl I b,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Collabra
Oskahl I c,17 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Collabra
Othehothep I b,32 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Collabra
Othehothep II c,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Collabra
Othehothep III c,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Collabra
Othehothep III d,26 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Collabra
Othehothep III e,21 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Collabra
Othehothep III f,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Collabra
Rathal I b,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Collabra
Rathal I d,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Collabra
Rathal I e,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Collabra
Rathal II b,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Collabra
Rathal II c,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Collabra
Thanah II a,17 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Collabra
Thanah II b,9 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Collabra
Thanah II c,9 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Collabra
Thanah II d,7 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Collabra
Thrarhor I c (Shop),21 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Collabra
Thrarhor I d (Shop),21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Collabra
Unklath I a,26 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Collabra
Unklath I b,34 sqm,100k gold,auctioned (1 gold; 2 days left),Ankrahmun,Collabra
Unklath I c,34 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Collabra
Unklath I e,37 sqm,150k gold,auctioned (no bid yet),Ankrahmun,Collabra
Unklath I f,37 sqm,100k gold,auctioned (0 gold; 4 days left),Ankrahmun,Collabra
Unklath II a,26 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Collabra
Unklath II b,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Collabra
Unklath II c,17 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Collabra
Unklath II d,37 sqm,100k gold,auctioned (no bid yet),Ankrahmun,Collabra
Uthemath I a,10 sqm,25k gold,auctioned (no bid yet),Ankrahmun,Collabra
Uthemath I b,20 sqm,50k gold,auctioned (no bid yet),Ankrahmun,Collabra
Uthemath I c,20 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Collabra
Uthemath I d,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Collabra
Uthemath I e,21 sqm,80k gold,auctioned (no bid yet),Ankrahmun,Collabra
Cliffside,160 sqm,600k gold,auctioned (no bid yet),Moonfall,Divina
Antimony Lane 1,149 sqm,400k gold,auctioned (no bid yet),Rathleton,Divina
Antimony Lane 2,101 sqm,400k gold,auctioned (no bid yet),Rathleton,Divina
Antimony Lane 3,77 sqm,400k gold,auctioned (no bid yet),Rathleton,Divina
Antimony Lane 4,110 sqm,400k gold,auctioned (no bid yet),Rathleton,Divina
Cistern Ave,81 sqm,300k gold,auctioned (no bid yet),Rathleton,Divina
Old Heritage Estate,255 sqm,600k gold,auctioned (no bid yet),Rathleton,Divina
Rathleton Hills Residence,155 sqm,400k gold,auctioned (no bid yet),Rathleton,Divina
Rathleton Plaza 1,62 sqm,300k gold,auctioned (no bid yet),Rathleton,Divina
Rathleton Plaza 2,56 sqm,400k gold,auctioned (no bid yet),Rathleton,Divina
Rathleton Plaza 3,123 sqm,400k gold,auctioned (no bid yet),Rathleton,Divina
Rathleton Plaza 4,109 sqm,400k gold,auctioned (no bid yet),Rathleton,Divina
Vanward Flats A,158 sqm,400k gold,auctioned (no bid yet),Rathleton,Divina
Vanward Flats B,158 sqm,400k gold,auctioned (no bid yet),Rathleton,Divina
Wallside Lane 1,162 sqm,800k gold,auctioned (no bid yet),Rathleton,Divina
Wallside Lane 2,181 sqm,600k gold,auctioned (no bid yet),Rathleton,Divina
Wallside Residence,144 sqm,400k gold,auctioned (no bid yet),Rathleton,Divina
Arena Walk 1,61 sqm,300k gold,auctioned (no bid yet),Svargrond,Divina
Arena Walk 2,26 sqm,150k gold,auctioned (no bid yet),Svargrond,Divina
Arena Walk 3,67 sqm,300k gold,auctioned (no bid yet),Svargrond,Divina
Bears Paw 1,38 sqm,200k gold,auctioned (no bid yet),Svargrond,Divina
Bears Paw 2,49 sqm,300k gold,auctioned (no bid yet),Svargrond,Divina
Bears Paw 3,42 sqm,200k gold,auctioned (no bid yet),Svargrond,Divina
Bears Paw 4,109 sqm,400k gold,auctioned (no bid yet),Svargrond,Divina
Bears Paw 5,41 sqm,200k gold,auctioned (no bid yet),Svargrond,Divina
Corner Shop (Shop),47 sqm,200k gold,auctioned (no bid yet),Svargrond,Divina
Fimbul Shelf 1,25 sqm,80k gold,auctioned (no bid yet),Svargrond,Divina
Fimbul Shelf 2,27 sqm,100k gold,auctioned (no bid yet),Svargrond,Divina
Fimbul Shelf 3,33 sqm,100k gold,auctioned (no bid yet),Svargrond,Divina
Fimbul Shelf 4,27 sqm,100k gold,auctioned (no bid yet),Svargrond,Divina
Furrier Quarter 1,41 sqm,150k gold,auctioned (no bid yet),Svargrond,Divina
Furrier Quarter 2,27 sqm,80k gold,auctioned (no bid yet),Svargrond,Divina
Furrier Quarter 3,26 sqm,100k gold,auctioned (no bid yet),Svargrond,Divina
Glacier Side 1,30 sqm,150k gold,auctioned (no bid yet),Svargrond,Divina
Glacier Side 2,91 sqm,300k gold,auctioned (no bid yet),Svargrond,Divina
Glacier Side 3,37 sqm,150k gold,auctioned (no bid yet),Svargrond,Divina
Glacier Side 4,41 sqm,150k gold,auctioned (no bid yet),Svargrond,Divina
Lakeside Mansion,149 sqm,300k gold,auctioned (no bid yet),Svargrond,Divina
Mammoth House,176 sqm,300k gold,auctioned (no bid yet),Svargrond,Divina
Pilchard Bin 1,13 sqm,80k gold,auctioned (no bid yet),Svargrond,Divina
Pilchard Bin 2,13 sqm,50k gold,auctioned (no bid yet),Svargrond,Divina
Pilchard Bin 3,13 sqm,50k gold,auctioned (no bid yet),Svargrond,Divina
Pilchard Bin 4,13 sqm,50k gold,auctioned (no bid yet),Svargrond,Divina
Pilchard Bin 5,13 sqm,80k gold,auctioned (no bid yet),Svargrond,Divina
Pilchard Bin 6,10 sqm,25k gold,auctioned (no bid yet),Svargrond,Divina
Pilchard Bin 7,10 sqm,25k gold,auctioned (no bid yet),Svargrond,Divina
Pilchard Bin 8,10 sqm,25k gold,auctioned (no bid yet),Svargrond,Divina
Pilchard Bin 9,10 sqm,50k gold,auctioned (no bid yet),Svargrond,Divina
Raven Corner 1,19 sqm,80k gold,auctioned (no bid yet),Svargrond,Divina
Raven Corner 2,33 sqm,150k gold,auctioned (no bid yet),Svargrond,Divina
Raven Corner 3,19 sqm,100k gold,auctioned (no bid yet),Svargrond,Divina
Shady Rocks 1,74 sqm,300k gold,auctioned (no bid yet),Svargrond,Divina
Shady Rocks 2,38 sqm,200k gold,auctioned (no bid yet),Svargrond,Divina
Shady Rocks 3,87 sqm,300k gold,auctioned (no bid yet),Svargrond,Divina
Shady Rocks 4 (Shop),58 sqm,200k gold,auctioned (no bid yet),Svargrond,Divina
Shady Rocks 5,62 sqm,300k gold,auctioned (no bid yet),Svargrond,Divina
Shelf Site,92 sqm,300k gold,auctioned (no bid yet),Svargrond,Divina
Skiffs End 1,32 sqm,100k gold,auctioned (no bid yet),Svargrond,Divina
Skiffs End 2,18 sqm,80k gold,auctioned (no bid yet),Svargrond,Divina
Spirit Homes 1,32 sqm,150k gold,auctioned (no bid yet),Svargrond,Divina
Spirit Homes 2,36 sqm,150k gold,auctioned (no bid yet),Svargrond,Divina
Spirit Homes 3,81 sqm,300k gold,auctioned (no bid yet),Svargrond,Divina
Spirit Homes 4,22 sqm,80k gold,auctioned (no bid yet),Svargrond,Divina
Spirit Homes 5,27 sqm,150k gold,auctioned (no bid yet),Svargrond,Divina
Trout Plaza 1,51 sqm,200k gold,auctioned (no bid yet),Svargrond,Divina
Trout Plaza 2,32 sqm,150k gold,auctioned (no bid yet),Svargrond,Divina
Trout Plaza 3,20 sqm,80k gold,auctioned (no bid yet),Svargrond,Divina
Trout Plaza 4,20 sqm,80k gold,auctioned (no bid yet),Svargrond,Divina
Trout Plaza 5 (Shop),84 sqm,300k gold,auctioned (no bid yet),Svargrond,Divina
Tusk Flats 1,19 sqm,80k gold,auctioned (no bid yet),Svargrond,Divina
Tusk Flats 2,21 sqm,80k gold,auctioned (no bid yet),Svargrond,Divina
Tusk Flats 3,16 sqm,80k gold,auctioned (no bid yet),Svargrond,Divina
Tusk Flats 4,9 sqm,25k gold,auctioned (no bid yet),Svargrond,Divina
Tusk Flats 5,13 sqm,25k gold,auctioned (no bid yet),Svargrond,Divina
Tusk Flats 6,16 sqm,50k gold,auctioned (no bid yet),Svargrond,Divina
"Alai Flats, Flat 01",17 sqm,50k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 02",17 sqm,50k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 03",17 sqm,50k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 04",17 sqm,80k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 05",25 sqm,100k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 06",25 sqm,100k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 07",17 sqm,25k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 08",17 sqm,50k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 11",17 sqm,80k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 12",17 sqm,25k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 13",17 sqm,50k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 14",20 sqm,80k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 15",30 sqm,100k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 16",30 sqm,100k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 17",20 sqm,80k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 18",20 sqm,50k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 21",17 sqm,50k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 22",17 sqm,50k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 23",17 sqm,25k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 24",20 sqm,80k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 25",30 sqm,100k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 26",30 sqm,100k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 27",20 sqm,80k gold,auctioned (no bid yet),Thais,Divina
"Alai Flats, Flat 28",20 sqm,80k gold,auctioned (no bid yet),Thais,Divina
"Beach Home Apartments, Flat 01",13 sqm,50k gold,auctioned (no bid yet),Thais,Divina
"Beach Home Apartments, Flat 02",13 sqm,80k gold,auctioned (no bid yet),Thais,Divina
"Beach Home Apartments, Flat 03",13 sqm,80k gold,auctioned (no bid yet),Thais,Divina
"Beach Home Apartments, Flat 04",13 sqm,50k gold,auctioned (no bid yet),Thais,Divina
"Beach Home Apartments, Flat 05",13 sqm,80k gold,auctioned (no bid yet),Thais,Divina
"Beach Home Apartments, Flat 06",19 sqm,100k gold,auctioned (no bid yet),Thais,Divina
"Beach Home Apartments, Flat 11",13 sqm,25k gold,auctioned (no bid yet),Thais,Divina
"Beach Home Apartments, Flat 12",16 sqm,50k gold,auctioned (no bid yet),Thais,Divina
"Beach Home Apartments, Flat 13",16 sqm,80k gold,auctioned (no bid yet),Thais,Divina
"Beach Home Apartments, Flat 14",7 sqm,25k gold,auctioned (no bid yet),Thais,Divina
"Beach Home Apartments, Flat 15",7 sqm,25k gold,auctioned (no bid yet),Thais,Divina
"Beach Home Apartments, Flat 16",19 sqm,80k gold,auctioned (no bid yet),Thais,Divina
Demon Tower,72 sqm,100k gold,auctioned (no bid yet),Thais,Divina
