name,size,rent,status,city,server
Marble Lane 2,113 sqm,400k gold,auctioned (no bid yet),Bay,Ambra
Marble Lane 3,141 sqm,600k gold,auctioned (no bid yet),Bay,Ambra
Marble Lane 4,110 sqm,400k gold,auctioned (no bid yet),Bay,Ambra
Meriana Beach,146 sqm,150k gold,auctioned (no bid yet),Bay,Ambra
Rum Alley 1,17 sqm,25k gold,auctioned (no bid yet),Bay,Ambra
Rum Alley 2,10 sqm,25k gold,auctioned (no bid yet),Bay,Ambra
Rum Alley 3,11 sqm,25k gold,auctioned (no bid yet),Bay,Ambra
Shady Trail 1,25 sqm,100k gold,auctioned (no bid yet),Bay,Ambra
Shady Trail 2,13 sqm,25k gold,auctioned (no bid yet),Bay,Ambra
Shady Trail 3,10 sqm,25k gold,auctioned (no bid yet),Bay,Ambra
Smuggler Backyard 1,19 sqm,25k gold,auctioned (no bid yet),Bay,Ambra
Smuggler Backyard 2,19 sqm,25k gold,auctioned (no bid yet),Bay,Ambra
Smuggler Backyard 3,20 sqm,50k gold,auctioned (no bid yet),Bay,Ambra
Smuggler Backyard 4,13 sqm,25k gold,auctioned (no bid yet),Bay,Ambra
Smuggler Backyard 5,17 sqm,25k gold,auctioned (no bid yet),Bay,Ambra
Straycat's Corner 1,10 sqm,25k gold,auctioned (no bid yet),Bay,Ambra
Straycat's Corner 2,22 sqm,50k gold,auctioned (no bid yet),Bay,Ambra
Straycat's Corner 4,17 sqm,50k gold,auctioned (no bid yet),Bay,Ambra
Straycat's Corner 5,22 sqm,80k gold,auctioned (no bid yet),Bay,Ambra
Straycat's Corner 6,10 sqm,25k gold,auctioned (no bid yet),Bay,Ambra
Sugar Street 1,56 sqm,200k gold,auctioned (no bid yet),Bay,Ambra
Sugar Street 2,47 sqm,150k gold,auctioned (no bid yet),Bay,Ambra
Sugar Street 3a,29 sqm,100k gold,auctioned (no bid yet),Bay,Ambra
Sugar Street 3b,37 sqm,150k gold,auctioned (no bid yet),Bay,Ambra
Sugar Street 4a,17 sqm,80k gold,auctioned (no bid yet),Bay,Ambra
Sugar Street 4b,17 sqm,100k gold,auctioned (no bid yet),Bay,Ambra
Sugar Street 4c,13 sqm,25k gold,auctioned (no bid yet),Bay,Ambra
Sugar Street 4d,13 sqm,50k gold,auctioned (no bid yet),Bay,Ambra
Sugar Street 5,25 sqm,150k gold,auctioned (no bid yet),Bay,Ambra
The Tavern 1a,49 sqm,150k gold,auctioned (no bid yet),Bay,Ambra
The Tavern 1b,36 sqm,100k gold,auctioned (no bid yet),Bay,Ambra
The Tavern 1c,79 sqm,200k gold,auctioned (no bid yet),Bay,Ambra
The Tavern 1d,29 sqm,100k gold,auctioned (no bid yet),Bay,Ambra
The Tavern 2a,103 sqm,300k gold,auctioned (no bid yet),Bay,Ambra
The Tavern 2b,32 sqm,100k gold,auctioned (no bid yet),Bay,Ambra
The Tavern 2c,19 sqm,50k gold,auctioned (no bid yet),Bay,Ambra
The Tavern 2d,25 sqm,100k gold,auctioned (no bid yet),Bay,Ambra
The Yeah Beach Project,115 sqm,150k gold,auctioned (no bid yet),Bay,Ambra
Trader's Point 1,42 sqm,200k gold,auctioned (no bid yet),Bay,Ambra
Trader's Point 2 (Shop),105 sqm,600k gold,auctioned (no bid yet),Bay,Ambra
Trader's Point 3 (Shop),117 sqm,600k gold,auctioned (no bid yet),Bay,Ambra
Cliffside,160 sqm,600k gold,auctioned (no bid yet),Moonfall,Ambra
Bamboo Garden 1,32 sqm,100k gold,auctioned (no bid yet),Hope,Ambra
Bamboo Garden 2,21 sqm,80k gold,auctioned (no bid yet),Hope,Ambra
Bamboo Garden 3,32 sqm,150k gold,auctioned (no bid yet),Hope,Ambra
Banana Bay 1,10 sqm,25k gold,auctioned (no bid yet),Hope,Ambra
Banana Bay 2,17 sqm,50k gold,auctioned (no bid yet),Hope,Ambra
Banana Bay 3,10 sqm,50k gold,auctioned (no bid yet),Hope,Ambra
Banana Bay 4,10 sqm,25k gold,auctioned (no bid yet),Hope,Ambra
Big Game Hunter's Lodge,164 sqm,600k gold,auctioned (no bid yet),Hope,Ambra
Coconut Quay 1,37 sqm,150k gold,auctioned (no bid yet),Hope,Ambra
Coconut Quay 2,21 sqm,100k gold,auctioned (no bid yet),Hope,Ambra
Coconut Quay 3,41 sqm,200k gold,auctioned (no bid yet),Hope,Ambra
Coconut Quay 4,43 sqm,150k gold,auctioned (no bid yet),Hope,Ambra
Crocodile Bridge 1,21 sqm,80k gold,auctioned (no bid yet),Hope,Ambra
Crocodile Bridge 2,17 sqm,80k gold,auctioned (no bid yet),Hope,Ambra
Crocodile Bridge 3,26 sqm,100k gold,auctioned (no bid yet),Hope,Ambra
Crocodile Bridge 4,99 sqm,300k gold,auctioned (no bid yet),Hope,Ambra
Crocodile Bridge 5,86 sqm,200k gold,auctioned (no bid yet),Hope,Ambra
Flamingo Flats 1,13 sqm,50k gold,auctioned (no bid yet),Hope,Ambra
Flamingo Flats 2,21 sqm,80k gold,auctioned (no bid yet),Hope,Ambra
Flamingo Flats 3,13 sqm,50k gold,auctioned (no bid yet),Hope,Ambra
Flamingo Flats 4,17 sqm,80k gold,auctioned (no bid yet),Hope,Ambra
Flamingo Flats 5,41 sqm,150k gold,auctioned (no bid yet),Hope,Ambra
Haggler's Hangout 1,26 sqm,100k gold,auctioned (no bid yet),Hope,Ambra
Haggler's Hangout 2,26 sqm,100k gold,auctioned (no bid yet),Hope,Ambra
Haggler's Hangout 4a (Shop),37 sqm,200k gold,auctioned (no bid yet),Hope,Ambra
Haggler's Hangout 4b (Shop),31 sqm,150k gold,auctioned (no bid yet),Hope,Ambra
Haggler's Hangout 5 (Shop),31 sqm,200k gold,auctioned (no bid yet),Hope,Ambra
Haggler's Hangout 6,123 sqm,400k gold,auctioned (no bid yet),Hope,Ambra
Haggler's Hangout 7,141 sqm,400k gold,auctioned (no bid yet),Hope,Ambra
Jungle Edge 1,51 sqm,200k gold,auctioned (no bid yet),Hope,Ambra
Jungle Edge 2,66 sqm,200k gold,auctioned (no bid yet),Hope,Ambra
Jungle Edge 3,17 sqm,80k gold,auctioned (no bid yet),Hope,Ambra
Jungle Edge 4,17 sqm,80k gold,auctioned (no bid yet),Hope,Ambra
Jungle Edge 5,17 sqm,80k gold,auctioned (no bid yet),Hope,Ambra
Jungle Edge 6,10 sqm,25k gold,auctioned (no bid yet),Hope,Ambra
River Homes 1,73 sqm,300k gold,auctioned (no bid yet),Hope,Ambra
River Homes 2a,26 sqm,100k gold,auctioned (no bid yet),Hope,Ambra
River Homes 2b,31 sqm,150k gold,auctioned (no bid yet),Hope,Ambra
River Homes 3,99 sqm,200k gold,auctioned (no bid yet),Hope,Ambra
Woodway 1,17 sqm,80k gold,auctioned (no bid yet),Hope,Ambra
Woodway 2,13 sqm,50k gold,auctioned (no bid yet),Hope,Ambra
Woodway 3,32 sqm,150k gold,auctioned (no bid yet),Hope,Ambra
Woodway 4,9 sqm,25k gold,auctioned (no bid yet),Hope,Ambra
Antimony Lane 1,149 sqm,400k gold,auctioned (no bid yet),Rathleton,Ambra
Antimony Lane 2,101 sqm,400k gold,auctioned (no bid yet),Rathleton,Ambra
Antimony Lane 3,77 sqm,400k gold,auctioned (no bid yet),Rathleton,Ambra
Antimony Lane 4,110 sqm,400k gold,auctioned (no bid yet),Rathleton,Ambra
Cistern Ave,81 sqm,300k gold,auctioned (no bid yet),Rathleton,Ambra
Old Heritage Estate,255 sqm,600k gold,auctioned (no bid yet),Rathleton,Ambra
Rathleton Hills Residence,155 sqm,400k gold,auctioned (no bid yet),Rathleton,Ambra
Rathleton Plaza 1,62 sqm,300k gold,auctioned (no bid yet),Rathleton,Ambra
Rathleton Plaza 2,56 sqm,400k gold,auctioned (no bid yet),Rathleton,Ambra
Rathleton Plaza 3,123 sqm,400k gold,auctioned (no bid yet),Rathleton,Ambra
Rathleton Plaza 4,109 sqm,400k gold,auctioned (no bid yet),Rathleton,Ambra
Vanward Flats A,158 sqm,400k gold,auctioned (no bid yet),Rathleton,Ambra
Vanward Flats B,158 sqm,400k gold,auctioned (no bid yet),Rathleton,Ambra
Wallside Lane 1,162 sqm,800k gold,auctioned (no bid yet),Rathleton,Ambra
Wallside Lane 2,181 sqm,600k gold,auctioned (no bid yet),Rathleton,Ambra
Wallside Residence,144 sqm,400k gold,auctioned (no bid yet),Rathleton,Ambra
Centre 1,85 sqm,600k gold,auctioned (no bid yet),Silvertides,Ambra
Centre 2,94 sqm,600k gold,auctioned (no bid yet),Silvertides,Ambra
Bears Paw 1,38 sqm,200k gold,auctioned (no bid yet),Svargrond,Ambra
Bears Paw 3,42 sqm,200k gold,auctioned (no bid yet),Svargrond,Ambra
Bears Paw 4,109 sqm,400k gold,auctioned (no bid yet),Svargrond,Ambra
Bears Paw 5,41 sqm,200k gold,auctioned (no bid yet),Svargrond,Ambra
Fimbul Shelf 1,25 sqm,80k gold,auctioned (no bid yet),Svargrond,Ambra
Fimbul Shelf 2,27 sqm,100k gold,auctioned (no bid yet),Svargrond,Ambra
Fimbul Shelf 3,33 sqm,100k gold,auctioned (no bid yet),Svargrond,Ambra
Fimbul Shelf 4,27 sqm,100k gold,auctioned (no bid yet),Svargrond,Ambra
Furrier Quarter 1,41 sqm,150k gold,auctioned (no bid yet),Svargrond,Ambra
Furrier Quarter 2,27 sqm,80k gold,auctioned (no bid yet),Svargrond,Ambra
Furrier Quarter 3,26 sqm,100k gold,auctioned (no bid yet),Svargrond,Ambra
Glacier Side 1,30 sqm,150k gold,auctioned (no bid yet),Svargrond,Ambra
Glacier Side 2,91 sqm,300k gold,auctioned (no bid yet),Svargrond,Ambra
Glacier Side 3,37 sqm,150k gold,auctioned (no bid yet),Svargrond,Ambra
Glacier Side 4,41 sqm,150k gold,auctioned (no bid yet),Svargrond,Ambra
Mammoth House,176 sqm,300k gold,auctioned (no bid yet),Svargrond,Ambra
Pilchard Bin 1,13 sqm,80k gold,auctioned (no bid yet),Svargrond,Ambra
Pilchard Bin 2,13 sqm,50k gold,auctioned (no bid yet),Svargrond,Ambra
Pilchard Bin 3,13 sqm,50k gold,auctioned (no bid yet),Svargrond,Ambra
Pilchard Bin 4,13 sqm,50k gold,auctioned (no bid yet),Svargrond,Ambra
Pilchard Bin 5,13 sqm,80k gold,auctioned (no bid yet),Svargrond,Ambra
Pilchard Bin 6,10 sqm,25k gold,auctioned (no bid yet),Svargrond,Ambra
Pilchard Bin 7,10 sqm,25k gold,auctioned (no bid yet),Svargrond,Ambra
Raven Corner 1,19 sqm,80k gold,auctioned (no bid yet),Svargrond,Ambra
Raven Corner 2,33 sqm,150k gold,auctioned (no bid yet),Svargrond,Ambra
Raven Corner 3,19 sqm,100k gold,auctioned (no bid yet),Svargrond,Ambra
Shady Rocks 2,38 sqm,200k gold,auctioned (0 gold; 10 hours left),Svargrond,Ambra
Shady Rocks 3,87 sqm,300k gold,auctioned (0 gold; 7 days left),Svargrond,Ambra
Shady Rocks 5,62 sqm,300k gold,auctioned (no bid yet),Svargrond,Ambra
Shelf Site,92 sqm,300k gold,auctioned (no bid yet),Svargrond,Ambra
Skiffs End 1,32 sqm,100k gold,auctioned (no bid yet),Svargrond,Ambra
Skiffs End 2,18 sqm,80k gold,auctioned (no bid yet),Svargrond,Ambra
Spirit Homes 1,32 sqm,150k gold,auctioned (no bid yet),Svargrond,Ambra
Spirit Homes 2,36 sqm,150k gold,auctioned (no bid yet),Svargrond,Ambra
Spirit Homes 4,22 sqm,80k gold,auctioned (no bid yet),Svargrond,Ambra
Spirit Homes 5,27 sqm,150k gold,auctioned (no bid yet),Svargrond,Ambra
Trout Plaza 3,20 sqm,80k gold,auctioned (no bid yet),Svargrond,Ambra
Trout Plaza 4,20 sqm,80k gold,auctioned (no bid yet),Svargrond,Ambra
Trout Plaza 5 (Shop),84 sqm,300k gold,auctioned (no bid yet),Svargrond,Ambra
Tusk Flats 1,19 sqm,80k gold,auctioned (no bid yet),Svargrond,Ambra
Tusk Flats 2,21 sqm,80k gold,auctioned (no bid yet),Svargrond,Ambra
Tusk Flats 3,16 sqm,80k gold,auctioned (no bid yet),Svargrond,Ambra
"Alai Flats, Flat 01",17 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 02",17 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 03",17 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 04",17 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 05",25 sqm,100k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 06",25 sqm,100k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 07",17 sqm,25k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 08",17 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 11",17 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 12",17 sqm,25k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 13",17 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 14",20 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 15",30 sqm,100k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 16",30 sqm,100k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 17",20 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 18",20 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 21",17 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 22",17 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 23",17 sqm,25k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 24",20 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 25",30 sqm,100k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 26",30 sqm,100k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 27",20 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
"Alai Flats, Flat 28",20 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
"Beach Home Apartments, Flat 01",13 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
"Beach Home Apartments, Flat 02",13 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
"Beach Home Apartments, Flat 05",13 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
"Beach Home Apartments, Flat 11",13 sqm,25k gold,auctioned (no bid yet),Thais,Ambra
"Beach Home Apartments, Flat 13",16 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
"Beach Home Apartments, Flat 14",7 sqm,25k gold,auctioned (no bid yet),Thais,Ambra
"Beach Home Apartments, Flat 15",7 sqm,25k gold,auctioned (no bid yet),Thais,Ambra
"Beach Home Apartments, Flat 16",19 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
"Farm Lane, 1st floor (Shop)",21 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
"Farm Lane, 2nd Floor (Shop)",21 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
Fibula Village 1,13 sqm,25k gold,auctioned (no bid yet),Thais,Ambra
Fibula Village 2,13 sqm,25k gold,auctioned (no bid yet),Thais,Ambra
Fibula Village 3,54 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
Fibula Village 4,26 sqm,25k gold,auctioned (no bid yet),Thais,Ambra
Fibula Village 5,26 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
"Fibula Village, Bar (Shop)",79 sqm,100k gold,auctioned (no bid yet),Thais,Ambra
"Fibula Village, Tower Flat",78 sqm,100k gold,auctioned (no bid yet),Thais,Ambra
Greenshore Village 1,37 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
Greenshore Village 2,26 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
Greenshore Village 3,26 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
Greenshore Village 6,71 sqm,150k gold,auctioned (no bid yet),Thais,Ambra
Greenshore Village 7,21 sqm,25k gold,auctioned (no bid yet),Thais,Ambra
"Greenshore Village, Shop",30 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
"Greenshore Village, Villa",155 sqm,300k gold,auctioned (no bid yet),Thais,Ambra
Harbour Street 4,17 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
Lower Swamp Lane 1,74 sqm,400k gold,auctioned (no bid yet),Thais,Ambra
Lower Swamp Lane 3,74 sqm,400k gold,auctioned (no bid yet),Thais,Ambra
"Main Street 9a, 2nd floor (Shop)",17 sqm,100k gold,auctioned (no bid yet),Thais,Ambra
Mill Avenue 1 (Shop),26 sqm,200k gold,auctioned (no bid yet),Thais,Ambra
Mill Avenue 2 (Shop),45 sqm,200k gold,auctioned (no bid yet),Thais,Ambra
Mill Avenue 3,26 sqm,100k gold,auctioned (no bid yet),Thais,Ambra
Mill Avenue 4,26 sqm,100k gold,auctioned (no bid yet),Thais,Ambra
Mill Avenue 5,59 sqm,300k gold,auctioned (no bid yet),Thais,Ambra
Open-Air Theatre,60 sqm,150k gold,auctioned (no bid yet),Thais,Ambra
Smuggler's Den,219 sqm,400k gold,auctioned (no bid yet),Thais,Ambra
Sorcerer's Avenue 1a,21 sqm,100k gold,auctioned (no bid yet),Thais,Ambra
Sorcerer's Avenue 1b,17 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
Sorcerer's Avenue 1c,21 sqm,100k gold,auctioned (no bid yet),Thais,Ambra
Sorcerer's Avenue 5 (Shop),49 sqm,150k gold,auctioned (no bid yet),Thais,Ambra
Sorcerer's Avenue Labs 2a,29 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
Sorcerer's Avenue Labs 2b,29 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
Sorcerer's Avenue Labs 2c,29 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
"Sunset Homes, Flat 13",19 sqm,100k gold,auctioned (no bid yet),Thais,Ambra
"Sunset Homes, Flat 14",13 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 1a,26 sqm,150k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 1b,26 sqm,100k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 3a,21 sqm,100k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 3b,21 sqm,100k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 3c,21 sqm,100k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 3d,21 sqm,100k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 3e,21 sqm,100k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 3f,21 sqm,100k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 5a,13 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 5b,13 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 5c,13 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 5d,13 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 5e,13 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 5f,13 sqm,25k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 7a,13 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 7b,13 sqm,25k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 7c,17 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 7d,17 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 7e,17 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 7f,17 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 7g,13 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 7h,13 sqm,50k gold,auctioned (no bid yet),Thais,Ambra
The City Wall 9,19 sqm,80k gold,auctioned (no bid yet),Thais,Ambra
Upper Swamp Lane 10,31 sqm,150k gold,auctioned (no bid yet),Thais,Ambra
Upper Swamp Lane 12,60 sqm,300k gold,auctioned (no bid yet),Thais,Ambra
Upper Swamp Lane 4,74 sqm,600k gold,auctioned (no bid yet),Thais,Ambra
Dagger Alley 1,57 sqm,200k gold,auctioned (no bid yet),Venore,Ambra
Dream Street 1 (Shop),94 sqm,600k gold,auctioned (no bid yet),Venore,Ambra
Dream Street 2,72 sqm,400k gold,auctioned (no bid yet),Venore,Ambra
Dream Street 3,58 sqm,300k gold,auctioned (no bid yet),Venore,Ambra
Dream Street 4,77 sqm,400k gold,auctioned (no bid yet),Venore,Ambra
Elm Street 1,58 sqm,300k gold,auctioned (no bid yet),Venore,Ambra
Elm Street 2,57 sqm,300k gold,auctioned (no bid yet),Venore,Ambra
Elm Street 3,59 sqm,300k gold,auctioned (no bid yet),Venore,Ambra
Elm Street 4,56 sqm,300k gold,auctioned (no bid yet),Venore,Ambra
Iron Alley 1,70 sqm,300k gold,auctioned (no bid yet),Venore,Ambra
Iron Alley 2,70 sqm,300k gold,auctioned (no bid yet),Venore,Ambra
"Iron Alley Watch, Lower",115 sqm,600k gold,auctioned (no bid yet),Venore,Ambra
"Iron Alley Watch, Upper",114 sqm,600k gold,auctioned (no bid yet),Venore,Ambra
Loot Lane 1 (Shop),97 sqm,600k gold,auctioned (no bid yet),Venore,Ambra
Lucky Lane 1 (Shop),148 sqm,800k gold,auctioned (no bid yet),Venore,Ambra
Lucky Lane 2 (Tower),118 sqm,600k gold,auctioned (no bid yet),Venore,Ambra
Lucky Lane 3 (Tower),118 sqm,600k gold,auctioned (no bid yet),Venore,Ambra
Market Street 1,144 sqm,600k gold,auctioned (no bid yet),Venore,Ambra
Market Street 2,105 sqm,600k gold,auctioned (no bid yet),Venore,Ambra
Market Street 3,75 sqm,600k gold,auctioned (no bid yet),Venore,Ambra
Market Street 4 (Shop),109 sqm,800k gold,auctioned (no bid yet),Venore,Ambra
Market Street 5 (Shop),135 sqm,800k gold,auctioned (no bid yet),Venore,Ambra
Market Street 6,113 sqm,600k gold,auctioned (no bid yet),Venore,Ambra
Market Street 7,49 sqm,200k gold,auctioned (no bid yet),Venore,Ambra
Mystic Lane 1,61 sqm,300k gold,auctioned (no bid yet),Venore,Ambra
Mystic Lane 2,64 sqm,200k gold,auctioned (no bid yet),Venore,Ambra
Mystic Lane 3 (Tower),118 sqm,800k gold,auctioned (no bid yet),Venore,Ambra
Old Lighthouse,78 sqm,200k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 01",9 sqm,25k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 02",10 sqm,25k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 03",9 sqm,25k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 04",10 sqm,25k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 05",7 sqm,25k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 06",10 sqm,25k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 07",13 sqm,50k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 11",7 sqm,25k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 12",13 sqm,50k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 13",10 sqm,50k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 14",13 sqm,50k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 15",10 sqm,50k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 16",13 sqm,50k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 17",10 sqm,25k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 18",7 sqm,25k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 21",7 sqm,25k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 22",10 sqm,25k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 23",13 sqm,50k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 24",10 sqm,25k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 25",13 sqm,50k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 26",10 sqm,25k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 27",13 sqm,50k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 28",7 sqm,25k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 31",19 sqm,80k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 32",23 sqm,100k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 33",17 sqm,50k gold,auctioned (no bid yet),Venore,Ambra
"Paupers Palace, Flat 34",35 sqm,100k gold,auctioned (no bid yet),Venore,Ambra
Salvation Street 1 (Shop),132 sqm,600k gold,auctioned (no bid yet),Venore,Ambra
Salvation Street 3,82 sqm,300k gold,auctioned (no bid yet),Venore,Ambra
Seagull Walk 1,111 sqm,800k gold,auctioned (no bid yet),Venore,Ambra
Seagull Walk 2,57 sqm,300k gold,auctioned (no bid yet),Venore,Ambra
Silver Street 1,57 sqm,200k gold,auctioned (no bid yet),Venore,Ambra
Silver Street 2,44 sqm,200k gold,auctioned (no bid yet),Venore,Ambra
Silver Street 3,44 sqm,200k gold,auctioned (no bid yet),Venore,Ambra
Silver Street 4,71 sqm,300k gold,auctioned (no bid yet),Venore,Ambra
The Lair,166 sqm,200k gold,auctioned (no bid yet),Venore,Ambra
Aureate Court 1,126 sqm,600k gold,auctioned (no bid yet),Yalahar,Ambra
Aureate Court 2,119 sqm,400k gold,auctioned (no bid yet),Yalahar,Ambra
Aureate Court 3,105 sqm,400k gold,auctioned (no bid yet),Yalahar,Ambra
Aureate Court 4,92 sqm,400k gold,auctioned (no bid yet),Yalahar,Ambra
